tract,AgeDependencyRatio,Population,Median_Age,PctMale,PctFemale,PctBlack,PctAmIndian_AlaskaNat,PctAsian,PctNatHaw_PacIsland,PctOther,PctMixed,PctHispanicLatino,PctWhiteNonHisp,PctMinority,Age5andUp,LimitedEngProf5andUP,Age25andUp,LessThanHS,HSOnly,SomeCollege,Bachelors,Grad_Professional,TotalPop16Over,Unemployment,PovertyN,PercPoverty,Total,NativeN,PctNative,ForeignBornN,PctForeignBorn,TotalHHN,FemaleHHN,FemaleHHPct,MedianIncomeHH,TotalHH,OwnerOccN,OwnerOccAfter2015,OwnerOcc2010_2014,OwnerOcc_2009,OwnerOcc2000_2009,OwnerOcc1990_1999,OwnerOcc1980_1989,OwnerOcc1970_1979,RenterOccN,RenterOcc2015,RenterOcc2010_2014,RenterOcc2009,RenterOcc2000_2009,RenterOcc1990_1999,RenterOcc1980_1989,RenterOcc1979,AllOcc2009N,AllOcc2009Pct,TotalPop5Over,PctEnglishVeryWell,PctEnglishLessWell,PctEnglishLessWell_Spanish,UnitsTotal,OccUnitsN,PctOccHousing,VacantUnitsN,PctVacHousing,HHNOcc,OwnOccNOcc,OwnerOcc1_01_1_5,OwnerOcc1_51_2_0,OwnerOcc2_01_more_or_mor,OwnerOcc01_01_more,RentOccNOcc,RenterOc1_01_1_5,RenterOc1_51_2_0,RenterOc2_01_more_oor_mo,RenterOcc1_01_more,AnyOcc1_01_moreN,AnyOcc1_01_morePct,PovPopMeasured,BelowPovN,PctBelowPoverty,Below50PovN,PctBelow50Pct,Below125PovN,PctBelow125Pov,Below150PovN,PctBelow150Pov,Below185PovN,PctBelow185Pov,Below200PovN,PctBelow200Pov,TotalHHAssist,PublicAssistanceN,PublicAssistancePct,NoPublicAssistanceN
510300,66.6,5988,40.2,44.3,55.7,97,0,0,0,0.1,2,0.3,0.7,99.3,5568,0.7,3933,10.8,32.9,42.3,7.5,6.5,4867,30.2,600,0.123279227,5988,5893,0.984134937,95,0.015865063,1898,719,0.37881981,36192,1898,1182,0,10,1172,339,207,170,456,716,0,258,458,304,103,42,9,1630,0.858798736,5568,99.3,0.7,35.2,2148,1898,0.883612663,250,0.116387337,1898,1182,54,0,0,54,716,33,0,0,33,87,0.045837724,5971,1360,22.8,712,0.119243008,2678,0.448501089,2816,0.471612795,3165,0.530061966,3404,0.570088762,1898,679,0.357744995,1219
520100,73.3,2151,27.1,48.1,51.9,9,0.7,0,0,10.6,2.4,86.9,7.4,92.6,2000,37.1,1142,33.6,40.4,16.7,6.1,3.2,1431,13.4,293,0.204751922,2151,1370,0.636913064,781,0.363086936,569,54,0.094903339,36164,569,323,0,15,308,114,94,53,47,246,34,81,131,100,28,0,3,439,0.771528998,2000,63,37.1,52.3,704,569,0.808238636,135,0.191761364,569,323,19,0,0,19,246,31,0,14,45,64,0.112478032,2151,674,31.3,362,0.168293817,838,0.389586239,989,0.459786146,1230,0.571827057,1360,0.632264063,569,170,0.298769772,399
520200,101.8,4120,22.4,49.3,50.7,8.6,0,0,0,6.4,2.3,82.4,10,90,3574,24,1962,41,29.7,22.4,5.7,1.3,2612,20,503,0.192572741,4120,3128,0.759223301,992,0.240776699,1045,298,0.285167464,35667,1045,405,0,40,365,86,124,90,65,640,17,419,204,163,16,25,0,569,0.544497608,3574,76,24,33.3,1293,1045,0.808197989,248,0.191802011,1045,405,19,11,0,30,640,95,17,23,135,165,0.157894737,4097,1606,39.2,781,0.190627288,1714,0.418354894,2262,0.552111301,2899,0.70759092,3052,0.744935319,1045,380,0.363636364,665
520300,66.4,5933,29.7,52.9,47.1,2.6,0.6,0.5,0,10.8,2.4,84.4,11.9,88.1,5418,27.4,3283,30.2,36,22.3,7.3,4.2,4161,21.3,686,0.164864215,5933,4164,0.701837182,1769,0.298162818,1697,343,0.202121391,42527,1697,1096,0,55,1041,437,359,112,133,601,8,325,268,201,50,9,8,1309,0.771361226,5418,72.6,27.4,34.4,1920,1697,0.883854167,223,0.116145833,1697,1096,25,0,0,25,601,32,0,0,32,57,0.033588686,5933,1645,27.7,512,0.086296983,1965,0.331198382,2385,0.401988876,2850,0.480364065,3215,0.541884376,1697,472,0.27813789,1225
520400,56.2,4223,32.4,48,52,5.7,0.5,0,0,15.2,2.2,82.7,14.7,85.3,3983,24.9,2557,30,44.4,14.5,7.8,3.4,3301,17.6,184,0.055740685,4223,3023,0.715841819,1200,0.284158181,1233,254,0.206001622,46778,1233,905,6,61,838,256,358,81,143,328,0,199,129,102,17,10,0,967,0.784266018,3983,75.1,24.9,31.3,1419,1233,0.868921776,186,0.131078224,1233,905,16,0,0,16,328,9,15,0,24,40,0.0324412,4223,278,6.6,182,0.043097324,656,0.155339806,1339,0.317073171,1933,0.457731471,2095,0.496092825,1233,282,0.228710462,951
520500,50.6,4565,39.1,44.7,55.3,0.5,0.9,0,0,6.9,1.2,65.4,34.4,65.6,4306,21.2,3094,21.7,34,26,13,5.4,3640,9.8,330,0.090659341,4565,3380,0.74041621,1185,0.25958379,1454,312,0.214580468,63727,1454,1141,8,47,1086,386,260,130,310,313,0,241,72,27,22,23,0,1158,0.796423659,4306,78.8,21.2,33.4,1559,1454,0.932649134,105,0.067350866,1454,1141,46,16,0,62,313,23,0,0,23,85,0.058459422,4565,588,12.9,208,0.045564074,664,0.145454545,1059,0.231982475,1259,0.275794085,1293,0.283242059,1454,138,0.094910591,1316
520600,77.6,2825,35,47.2,52.8,0,0.6,0,0,11.5,1.1,79.4,20.6,79.4,2680,22.2,1783,28.1,37.2,21.7,9.4,3.5,2152,19.1,161,0.074814126,2825,1982,0.70159292,843,0.29840708,812,134,0.165024631,39537,812,700,0,39,661,236,167,77,181,112,8,39,65,34,23,0,8,726,0.89408867,2680,77.8,22.2,31.8,850,812,0.955294118,38,0.044705882,812,700,41,0,0,41,112,17,0,0,17,58,0.071428571,2825,383,13.6,119,0.042123894,712,0.252035398,1146,0.405663717,1386,0.490619469,1664,0.589026549,812,96,0.118226601,716
530100,70.3,2181,29.2,46.1,53.9,43.8,0.7,0,0,14,0,52.4,5,95,2017,27.9,1295,39.5,33.4,23.8,1.6,1.7,1598,21.6,411,0.257196496,2181,1669,0.7652453,512,0.2347547,724,162,0.223756906,22577,724,285,0,14,271,60,98,34,79,439,0,192,247,148,59,14,26,518,0.715469613,2017,72.1,27.9,53.3,965,724,0.750259067,241,0.249740933,724,285,7,0,0,7,439,32,27,0,59,66,0.091160221,2134,815,38.2,387,0.181349578,851,0.398781631,1133,0.530927835,1343,0.629334583,1381,0.647141518,724,332,0.458563536,392
530200,77.8,4675,32.7,48.2,51.8,99.3,0,0,0,0,0.7,0,0,100,4289,0.9,2800,23.6,36,32.5,6.5,1.4,3385,29,932,0.275332349,4675,4667,0.99828877,8,0.00171123,1319,475,0.360121304,25590,1319,564,0,29,535,136,21,72,306,755,69,306,380,245,63,8,64,915,0.693707354,4289,99.1,0.9,76,1988,1319,0.663480885,669,0.336519115,1319,564,6,7,0,13,755,19,36,18,73,86,0.06520091,4675,2144,45.9,1008,0.215614973,2842,0.607914439,3041,0.650481283,3175,0.679144385,3271,0.699679144,1319,626,0.474601971,693
530300,74.2,4638,39.2,44.1,55.9,96.9,0,0,0,0,1,0.8,1.3,98.7,4287,0.6,2915,17.1,27.1,38.4,11.1,6.3,3528,25.4,518,0.146825397,4638,4618,0.995687796,20,0.004312204,1445,535,0.370242215,40625,1445,1099,0,89,1010,219,138,177,476,346,0,212,134,65,26,0,43,1144,0.791695502,4287,99.4,0.6,41.3,1608,1445,0.898631841,163,0.101368159,1445,1099,15,0,0,15,346,0,0,0,0,15,0.010380623,4597,1114,24.2,433,0.094191864,1432,0.311507505,1505,0.327387427,1858,0.404176637,2482,0.539917337,1445,454,0.314186851,991
530400,54.6,1980,38,47.4,52.6,96.8,0,1,0,1.1,0,1.1,1.2,98.8,1856,0.8,1399,8.7,27.7,40.9,11.7,11,1646,26.4,198,0.120291616,1980,1931,0.975252525,49,0.024747475,706,240,0.339943343,55781,706,548,0,37,511,165,84,129,133,158,0,79,79,38,22,0,19,590,0.835694051,1856,99.2,0.8,16,810,706,0.871604938,104,0.128395062,706,548,0,0,0,0,158,1,4,0,5,5,0.007082153,1980,366,18.5,278,0.14040404,434,0.219191919,499,0.252020202,641,0.323737374,698,0.352525253,706,208,0.294617564,498
530501,71.3,4695,36.1,43.6,56.4,97.6,0,0,0,0,0.9,0.3,1.5,98.5,4505,0.9,2960,13.3,34.4,34.3,10.8,7.1,3485,21,791,0.22697274,4695,4660,0.992545261,35,0.007454739,1585,540,0.340694006,40446,1585,820,0,65,755,125,111,155,364,765,0,406,359,222,56,25,56,1114,0.702839117,4505,99.1,0.9,,2088,1585,0.759099617,503,0.240900383,1585,820,15,0,0,15,765,31,0,0,31,46,0.029022082,4683,1648,35.2,636,0.135810378,2195,0.468716635,2241,0.478539398,2417,0.516122144,2477,0.528934444,1585,545,0.34384858,1040
530502,71.4,1467,40.5,42.9,57.1,99,0,0,0,0,0.3,0,0.7,99.3,1341,0,957,9.5,24.8,51.7,10.1,3.9,1151,38.6,278,0.241529105,1467,1467,1,0,0,489,146,0.298568507,32250,489,387,0,24,363,54,59,58,192,102,10,32,60,45,15,0,0,423,0.865030675,1341,100,0,,585,489,0.835897436,96,0.164102564,489,387,22,6,0,28,102,0,0,0,0,28,0.057259714,1467,460,31.4,254,0.173142468,500,0.340831629,674,0.459441036,785,0.535105658,867,0.591002045,489,261,0.533742331,228
530503,69.6,5469,38.3,44.5,55.5,98.2,0,0.9,0,0,0.3,0.9,0,100,5228,1.5,3418,17.7,30.5,36.2,9.9,5.7,4331,25.5,764,0.176402678,5469,5341,0.976595356,128,0.023404644,1781,556,0.312184166,39489,1781,1394,0,44,1350,303,326,311,410,387,0,190,197,110,6,43,38,1547,0.868613139,5228,98.5,1.5,40.1,1974,1781,0.902228977,193,0.097771023,1781,1394,6,4,0,10,387,21,0,0,21,31,0.017405952,5400,1722,31.9,1061,0.196481481,1936,0.358518519,2243,0.41537037,2595,0.480555556,2672,0.494814815,1781,620,0.348119034,1161
530600,56.7,2868,37.1,42.6,57.4,96.4,0.5,0,0,0,0,3.1,0.3,99.7,2623,3,1786,11.1,36.2,39,9.1,4.6,2243,27.1,666,0.296923763,2868,2805,0.978033473,63,0.021966527,1005,387,0.385074627,22344,1005,413,0,24,389,84,121,69,115,592,9,227,356,215,70,43,28,745,0.741293532,2623,97,3,100,1247,1005,0.805934242,242,0.194065758,1005,413,0,0,0,0,592,20,13,0,33,33,0.032835821,2868,1271,44.3,911,0.317642957,1511,0.526847978,1760,0.613668061,1845,0.643305439,1909,0.665620642,1005,417,0.414925373,588
540101,99.2,3779,20.2,46.9,53.1,95.3,0.6,0.7,0,0,0.1,4.9,0,100,3359,3.2,1596,24.9,32.8,35.7,4.7,1.9,2200,42.3,1076,0.489090909,3779,3641,0.963482403,138,0.036517597,1172,634,0.540955631,14943,1172,112,0,0,112,36,26,13,37,1060,0,378,682,632,43,0,7,794,0.677474403,3359,96.8,3.2,72.1,1874,1172,0.625400213,702,0.374599787,1172,112,0,16,0,16,1060,80,27,0,107,123,0.104948805,3767,2607,69.2,1450,0.384921688,2795,0.741969737,2847,0.755773825,3129,0.830634457,3198,0.84895142,1172,633,0.540102389,539
540102,109.6,3311,21.5,39.4,60.6,94.7,0,0,0,2.8,0.2,2.8,2.3,97.7,2785,1.3,1407,26.2,27,43.6,2.7,0.6,1951,38.9,826,0.423372629,3311,3293,0.994563576,18,0.005436424,1122,638,0.568627451,14850,1122,129,0,0,129,8,31,0,90,993,0,415,578,444,41,42,51,707,0.630124777,2785,98.7,1.3,33.3,1392,1122,0.806034483,270,0.193965517,1122,129,0,0,0,0,993,49,37,8,94,94,0.083778966,3211,1894,59,1093,0.340392401,2340,0.728744939,2802,0.87262535,2899,0.902834008,2919,0.909062597,1122,736,0.65597148,386
550100,52,6180,40.6,55.1,44.9,10,0.9,0,0,4,3.1,47.2,43.3,56.7,5860,8.3,4518,14.5,33.6,34.3,10.4,7.2,5114,9.3,678,0.132577239,6180,5326,0.861812298,854,0.138187702,2526,393,0.155581948,42447,2526,1574,0,156,1418,380,508,186,344,952,17,660,275,186,19,0,70,1693,0.670229612,5860,91.7,8.3,24.7,2800,2526,0.902142857,274,0.097857143,2526,1574,32,0,16,48,952,0,0,0,0,48,0.019002375,6168,1471,23.8,761,0.123378729,1703,0.276102464,2090,0.338845655,2296,0.372243839,2321,0.376297017,2526,394,0.155977831,2132
550200,76.7,2772,37.4,50.3,49.7,0,0,1.1,0,3,3.5,47.8,50.5,49.5,2587,9.6,1791,7.6,37.5,31.1,20.9,2.8,2052,8.4,105,0.051169591,2772,2584,0.932178932,188,0.067821068,1013,99,0.097729516,66583,1013,936,0,52,884,251,219,104,310,77,0,18,59,26,0,0,33,943,0.930898322,2587,90.4,9.6,32.8,1117,1013,0.906893465,104,0.093106535,1013,936,10,0,0,10,77,0,0,0,0,10,0.009871668,2772,114,4.1,61,0.022005772,203,0.073232323,379,0.136724387,457,0.164862915,477,0.172077922,1013,31,0.030602172,982
560100,70.4,1486,39.3,52,48,10.8,0,10.1,0,21.3,1.4,64.1,16.7,83.3,1389,29,1064,25.6,37.3,21.5,12.8,2.8,1190,8,113,0.094957983,1486,948,0.63795424,538,0.36204576,318,52,0.163522013,56000,318,225,0,67,158,45,79,20,14,93,0,38,55,50,5,0,0,213,0.669811321,1389,71,29,42,353,318,0.900849858,35,0.099150142,318,225,31,0,0,31,93,0,0,0,0,31,0.097484277,1220,187,15.3,130,0.106557377,323,0.264754098,362,0.296721311,380,0.31147541,410,0.336065574,318,91,0.286163522,227
560200,66.1,1541,45.9,52.4,47.6,72,0.5,0.7,0,4.6,1,18.4,7.8,92.2,1458,7.1,1164,22.1,37.3,29,8.9,2.7,1364,21.1,188,0.137829912,1541,1421,0.922128488,120,0.077871512,527,121,0.229601518,43207,527,453,0,36,417,89,84,69,175,74,0,26,48,35,8,0,5,465,0.882352941,1458,92.9,7.1,47.5,610,527,0.863934426,83,0.136065574,527,453,7,4,0,11,74,0,0,0,0,11,0.020872865,1541,282,18.3,92,0.059701493,354,0.22972096,372,0.241401687,500,0.324464633,522,0.338741077,527,113,0.214421252,414
560300,58.6,3430,34.6,48.7,51.3,3.2,0,5.6,0,34.5,1.4,62.4,29.9,70.1,3239,26.2,2203,26.3,28.3,30.4,12.6,2.4,2634,10.2,197,0.074791192,3430,2203,0.642274052,1227,0.357725948,925,163,0.176216216,54120,925,838,0,105,733,333,156,91,153,87,0,40,47,39,0,0,8,780,0.843243243,3239,73.8,26.2,35.7,953,925,0.970619098,28,0.029380902,925,838,70,7,0,77,87,0,0,0,0,77,0.083243243,3422,318,9.3,95,0.027761543,895,0.261542957,1091,0.318819404,1320,0.385739334,1359,0.397136178,925,158,0.170810811,767
560400,62.8,1504,35.9,52.9,47.1,1,0,5.3,0,19.1,1.5,64.7,30,70,1408,33.6,968,30.8,32.4,26.4,8.5,1.9,1155,18,112,0.096969697,1504,789,0.524601064,715,0.475398936,414,39,0.094202899,44400,414,402,0,76,326,190,53,26,57,12,0,12,0,0,0,0,0,326,0.787439614,1408,66.4,33.6,32.4,452,414,0.915929204,38,0.084070796,414,402,36,7,0,43,12,0,0,0,0,43,0.103864734,1504,199,13.2,119,0.07912234,386,0.256648936,514,0.341755319,560,0.372340426,665,0.442154255,414,27,0.065217391,387
560700,68.4,3517,36.3,50.1,49.9,0.4,0,0,0,17,4.7,56.4,43.4,56.6,3300,30.8,2272,28.4,30.5,28.2,9.3,3.5,2626,10.6,193,0.073495811,3517,2270,0.645436452,1247,0.354563548,1160,126,0.10862069,53600,1160,740,18,92,630,328,76,71,155,420,39,175,206,175,23,8,0,836,0.720689655,3300,69.2,30.8,37.9,1286,1160,0.902021773,126,0.097978227,1160,740,0,40,16,56,420,41,0,0,41,97,0.08362069,3501,294,8.4,240,0.068551842,515,0.147100828,618,0.176520994,879,0.251071123,879,0.251071123,1160,168,0.144827586,992
560800,53.7,6064,37.5,48.2,51.8,0.6,0,0.2,0,17.5,3.4,51.8,47.2,52.8,5577,15.7,4112,20.6,29.6,23.7,17.8,8.3,4833,11.3,199,0.041175253,6064,4620,0.761873351,1444,0.238126649,2172,234,0.107734807,61714,2172,1674,0,125,1549,510,445,262,332,498,0,322,176,152,24,0,0,1725,0.794198895,5577,84.3,15.7,37.7,2208,2172,0.983695652,36,0.016304348,2172,1674,0,0,0,0,498,14,13,0,27,27,0.012430939,6064,209,3.4,128,0.021108179,589,0.097130607,689,0.113621372,1038,0.171174142,1379,0.227407652,2172,167,0.076887661,2005
560900,56,5341,42.2,51.7,48.3,0.6,0,0.5,0,14.5,1,31.4,66.4,33.6,5193,7.2,3834,10.8,34.7,29.3,15.6,9.6,4493,11.3,184,0.040952593,5341,4566,0.854896087,775,0.145103913,1860,185,0.099462366,76154,1860,1637,0,87,1550,518,455,212,365,223,0,111,112,88,0,24,0,1662,0.893548387,5193,92.8,7.2,12.8,1951,1860,0.953357253,91,0.046642747,1860,1637,20,0,0,20,223,0,0,0,0,20,0.010752688,5332,327,6.1,203,0.038072018,410,0.076894224,490,0.091897974,723,0.135596399,804,0.150787697,1860,146,0.078494624,1714
561000,62.5,5272,41,46.1,53.9,0.8,0,0,0,10.5,2.6,37.9,58.3,41.7,4987,8,3747,12.2,22.6,35,17.2,13,4299,12.3,109,0.025354734,5272,4686,0.888846737,586,0.111153263,2127,211,0.099200752,66386,2127,1638,0,99,1539,512,378,237,412,489,0,270,219,130,89,0,0,1758,0.82651622,4987,92,8,17.7,2143,2127,0.992533831,16,0.007466169,2127,1638,0,0,0,0,489,0,0,0,0,0,0,5272,349,6.6,218,0.041350531,565,0.107169954,611,0.115895296,815,0.154590288,889,0.168626707,2127,115,0.054066761,2012
561100,61.5,5663,36.9,49.5,50.5,0,0,0,0,11.6,1.7,40.9,59.1,40.9,5289,12.9,3785,13,35.5,30.1,15,6.5,4530,8.7,123,0.027152318,5663,4577,0.808228854,1086,0.191771146,1940,213,0.109793814,76774,1940,1759,10,98,1651,651,427,170,403,181,0,86,95,95,0,0,0,1746,0.9,5289,87.1,12.9,25.9,2009,1940,0.965654555,69,0.034345445,1940,1759,29,0,0,29,181,8,0,0,8,37,0.019072165,5663,191,3.4,138,0.024368709,361,0.06374713,561,0.0990641,884,0.156101007,948,0.167402437,1940,111,0.057216495,1829
570100,34.6,1237,33.9,45,55,0.3,3.3,9.1,0,19.2,4.5,66.5,22.2,77.8,1199,41.8,841,27.2,37.8,25.2,9.3,0.5,1018,14,108,0.106090373,1237,655,0.529506871,582,0.470493129,376,46,0.122340426,51719,376,240,0,57,183,90,46,19,28,136,0,49,87,83,4,0,0,270,0.718085106,1199,58.2,41.8,45.3,418,376,0.899521531,42,0.100478469,376,240,0,0,5,5,136,12,0,0,12,17,0.045212766,1237,202,16.3,55,0.044462409,241,0.194826192,254,0.205335489,387,0.312853678,471,0.380759903,376,112,0.29787234,264
570200,56.8,1845,39,46.4,53.6,0.7,0.6,3.2,0,22,1.9,75.1,21.1,78.9,1744,31.9,1391,31.9,30.1,29.3,6.5,2.1,1561,14,84,0.053811659,1845,1072,0.58102981,773,0.41897019,587,91,0.155025554,41607,587,455,0,59,396,187,54,49,106,132,16,40,76,34,29,13,0,472,0.804088586,1744,68.1,31.9,40.8,636,587,0.922955975,49,0.077044025,587,455,12,11,0,23,132,10,0,0,10,33,0.056218058,1845,211,11.4,100,0.054200542,392,0.212466125,466,0.252574526,625,0.338753388,657,0.356097561,587,64,0.109028961,523
570300,78.5,5966,28.6,47.1,52.9,0.2,0,1.3,0,39,2.5,79,19.1,80.9,5325,37.5,3149,35.4,33.8,17.2,9.6,4,4126,10.2,447,0.108337373,5966,3677,0.616325846,2289,0.383674154,1632,359,0.21997549,44029,1632,886,0,160,726,308,114,90,214,746,45,320,381,354,16,11,0,1107,0.678308824,5325,62.5,37.5,45.4,1847,1632,0.883595019,215,0.116404981,1632,886,82,4,0,86,746,202,0,0,202,288,0.176470588,5949,1192,20,226,0.037989578,1636,0.275004202,1896,0.318709027,2646,0.444780635,2885,0.484955455,1632,475,0.291053922,1157
570400,61.7,1827,31.8,48.1,51.9,0.8,1.8,0.1,0,40,0.8,85.3,13.1,86.9,1713,31.4,1047,28.3,45,16,9.2,1.5,1317,10.4,167,0.126803341,1827,1097,0.600437876,730,0.399562124,528,87,0.164772727,43143,528,211,0,5,206,87,69,8,42,317,0,138,179,155,24,0,0,385,0.729166667,1713,68.6,31.4,37.8,586,528,0.901023891,58,0.098976109,528,211,24,0,0,24,317,20,0,0,20,44,0.083333333,1778,276,15.5,175,0.098425197,375,0.210911136,420,0.236220472,877,0.493250844,999,0.561867267,528,110,0.208333333,418
570500,57.1,2418,33.4,52.7,47.3,3.8,0,6.1,0.2,30.8,1.9,68.2,22,78,2260,36.6,1533,29.9,36.9,23.6,6.5,3.1,1899,13.7,144,0.075829384,2418,1454,0.601323408,964,0.398676592,722,108,0.149584488,43393,722,350,0,25,325,115,111,50,49,372,10,163,199,155,39,0,5,524,0.725761773,2260,63.4,36.6,43.4,765,722,0.94379085,43,0.05620915,722,350,0,7,0,7,372,10,25,0,35,42,0.058171745,2418,277,11.5,153,0.063275434,401,0.165839537,546,0.225806452,839,0.346980976,903,0.373449132,722,101,0.139889197,621
580100,50.3,3043,32,53.5,46.5,0.4,2.3,21.5,0,20.8,0.8,72.9,5.4,94.6,2825,46,1854,34.3,30.6,21.2,7.2,6.7,2327,12.4,432,0.185646755,3043,1583,0.520210319,1460,0.479789681,860,136,0.158139535,40205,860,462,0,71,391,152,132,81,26,398,0,231,167,153,9,5,0,558,0.648837209,2825,54,46,53.5,977,860,0.88024565,117,0.11975435,860,462,56,7,0,63,398,21,0,0,21,84,0.097674419,3043,817,26.8,206,0.067696352,1170,0.384488991,1501,0.493263227,1571,0.516266842,1699,0.558330595,860,203,0.236046512,657
580200,58.7,3020,31,50.3,49.7,3.4,0.4,12.5,0,35.5,3.6,77.4,5.9,94.1,2851,36.1,1792,44.6,24.4,21.1,8.3,1.5,2219,12.4,438,0.19738621,3020,1839,0.608940397,1181,0.391059603,817,210,0.257037944,33589,817,368,0,68,300,76,117,72,35,449,0,228,221,213,8,0,0,521,0.637698898,2851,63.9,36.1,46.2,1035,817,0.789371981,218,0.210628019,817,368,28,0,0,28,449,57,18,0,75,103,0.126070991,2981,834,28,315,0.105669239,1144,0.383763838,1313,0.440456223,1937,0.649781952,2015,0.675947669,817,245,0.299877601,572
580300,53.9,2381,35.5,52.3,47.7,3.1,3.9,8.1,0,38.8,0,86,2.9,97.1,2268,48.4,1499,59.2,20.3,15.6,4.2,0.7,1822,10.7,223,0.122392975,2381,1190,0.499790004,1191,0.500209996,666,133,0.1996997,36618,666,316,0,52,264,108,76,56,24,350,0,149,201,157,28,13,3,465,0.698198198,2268,51.6,48.4,54.5,761,666,0.875164258,95,0.124835742,666,316,21,0,0,21,350,26,0,0,26,47,0.070570571,2381,425,17.8,172,0.072238555,693,0.291054179,845,0.354892902,1201,0.504409912,1243,0.522049559,666,188,0.282282282,478
580400,70.3,3924,35.2,51.4,48.6,5.9,0,12.9,0,22.1,1.7,73.7,7.8,92.2,3706,39.7,2519,31.6,40.5,21,5.2,1.7,2918,13.5,546,0.187114462,3924,2295,0.584862385,1629,0.415137615,1368,158,0.115497076,32500,1368,595,0,46,549,268,158,62,61,773,10,347,416,333,53,30,0,965,0.705409357,3706,60.3,39.7,48.1,1550,1368,0.882580645,182,0.117419355,1368,595,56,0,9,65,773,48,0,0,48,113,0.082602339,3898,836,21.4,254,0.065161621,1258,0.322729605,1814,0.465366855,2167,0.555926116,2325,0.596459723,1368,380,0.277777778,988
580501,50.5,5527,31.9,53.2,46.8,3.7,1.1,3.5,0,31.1,0.9,86,8.7,91.3,4978,44.5,3239,40.5,32.8,14.7,10.6,1.5,4229,12,799,0.188933554,5527,2924,0.529039262,2603,0.470960738,1429,209,0.146256123,40683,1429,603,0,93,510,219,145,24,122,826,40,428,358,252,53,41,12,868,0.607417775,4978,55.5,44.5,52.5,1693,1429,0.844063792,264,0.155936208,1429,603,97,0,12,109,826,117,53,16,186,295,0.206438069,5465,1612,29.5,255,0.046660567,2262,0.413906679,2630,0.481244282,2975,0.544373285,3347,0.612442818,1429,373,0.261021693,1056
580502,55.8,5324,29.6,51.5,48.5,0.5,1.4,6.1,0,30.1,2,84,9.3,90.7,4836,42.2,3056,38.9,32.1,17.5,6.7,4.7,3964,12.3,825,0.208123108,5324,2792,0.524417731,2532,0.475582269,1301,256,0.196771714,37423,1301,712,14,65,633,194,344,16,79,589,0,186,403,294,74,35,0,1036,0.79631053,4836,57.8,42.2,47.6,1611,1301,0.807572936,310,0.192427064,1301,712,51,0,20,71,589,134,0,0,134,205,0.157571099,5303,1472,27.8,479,0.09032623,1937,0.365264944,2668,0.503111446,3051,0.575334716,3082,0.581180464,1301,343,0.263643351,958
580600,57.8,5593,28.3,46.4,53.6,1.3,2.2,4.3,0,28.8,1.4,90.7,3.7,96.3,5219,40.2,2953,50.1,21.5,16.3,10.1,2,3990,14.3,460,0.115288221,5593,2911,0.520472019,2682,0.479527981,1459,347,0.237834133,39814,1459,649,0,50,599,256,203,72,68,810,0,275,535,443,56,24,12,1134,0.777244688,5219,59.8,40.2,44.3,1654,1459,0.88210399,195,0.11789601,1459,649,127,0,0,127,810,95,0,0,95,222,0.152159013,5550,940,16.9,277,0.04990991,1838,0.331171171,2790,0.502702703,3084,0.555675676,3216,0.579459459,1459,383,0.262508568,1076
580700,70.2,6098,27.7,48.6,51.4,3.1,0.3,2.7,0,24.9,0.9,88.5,8.2,91.8,5660,36,3350,44.6,31,18,4.9,1.5,4272,14.5,816,0.191011236,6098,3533,0.579370285,2565,0.420629715,1615,252,0.156037152,34714,1615,794,0,58,736,238,228,132,138,821,0,338,483,430,37,16,0,1219,0.754798762,5660,64,36,41.4,1833,1615,0.881069285,218,0.118930715,1615,794,71,17,0,88,821,133,11,0,144,232,0.143653251,6070,1751,28.8,555,0.091433278,2661,0.438385502,2964,0.48830313,3568,0.587808896,3997,0.658484349,1615,620,0.383900929,995
580800,66.9,1846,29.5,51.8,48.2,0.3,0.8,0,0,25.5,0.9,93,6.4,93.6,1631,43.5,1048,48.1,28.8,17.6,3.2,2.3,1295,15.7,296,0.228571429,1846,937,0.507583965,909,0.492416035,523,83,0.158699809,30547,523,163,0,9,154,41,67,18,28,360,0,158,202,148,44,10,0,356,0.680688337,1631,56.5,43.5,53,576,523,0.907986111,53,0.092013889,523,163,9,0,0,9,360,73,0,0,73,82,0.156787763,1846,666,36.1,251,0.135969664,833,0.451245937,953,0.516251354,1188,0.643553629,1242,0.672806067,523,131,0.250478011,392
590500,38.7,1772,34.4,49.6,50.4,2.6,1.2,34,0,11.4,1.5,47.3,16.4,83.6,1710,38.5,1212,33.7,21.4,18.2,17.2,9.6,1467,18.2,314,0.214042263,1772,998,0.563205418,774,0.436794582,626,91,0.145367412,49758,626,319,5,52,262,133,78,26,25,307,31,114,162,121,23,18,0,424,0.677316294,1710,61.5,38.5,44.4,681,626,0.919236417,55,0.080763583,626,319,14,0,5,19,307,0,0,0,0,19,0.030351438,1772,524,29.6,97,0.054740406,681,0.384311512,724,0.408577878,884,0.498871332,957,0.54006772,626,104,0.166134185,522
